NCM;DESCRICAO
8429;Bulldozers, angledozers, niveladores, raspo-transportadores (scrapers), p s mec nicas, escavadores, carregadores e p s carregadoras, compactadores e rolos ou cilindros compressores, autopropulsados.
84291;- Bulldozers e angledozers:
842911;-- De lagartas (esteiras)
84291110;De pot ncia no volante igual ou superior a 387,76 kW (520 HP)
84291190;Outros
842919;-- Outros
84291910;Bulldozers de pot ncia no volante igual ou superior a 234,90 kW (315 HP)
84291990;Outros
842920;- Niveladores
84292010;Motoniveladores articulados, de pot ncia no volante igual ou superior a 205,07 kW (275 HP)
84292090;Outros
84293000;- Raspo-transportadores (scrapers)
84294000;- Compactadores e rolos ou cilindros compressores
84295;- P s mec nicas, escavadores, carregadores e p s carregadoras:
842951;-- Carregadores e p s carregadoras, de carregamento frontal
8429511;Carregadores-transportadores
84295111;Do tipo utilizado em minas subterr neas
84295119;Outras
8429512;Infraestruturas motoras, pr prias para receber equipamentos do item 8430.69.1
84295121;De pot ncia no volante igual ou superior a 454,13 kW (609 HP)
84295129;Outras
8429519;Outras
84295191;De pot ncia no volante igual ou superior a 297,5 kW (399 HP)
84295192;De pot ncia no volante inferior ou igual a 43,99 kW (59 HP)
84295199;Outras
842952;-- M quinas cuja superestrutura   capaz de efetuar uma rota  o de 360
8429521;Escavadores
84295211;De pot ncia no volante igual ou superior a 484,7 kW (650 HP)
84295212;De pot ncia no volante inferior ou igual a 40,3 kW (54 HP)
84295219;Outras
84295220;Infraestruturas motoras, pr prias para receber equipamentos das subposi  es 8430.49, 8430.61 ou 8430.69, mesmo com dispositivo de deslocamento sobre trilhos
84295290;Outras
84295900;-- Outros
8430;"Outras m quinas e aparelhos de terraplenagem, nivelamento, raspagem, escava  o, compacta  o, extra  o ou perfura  o da terra, de minerais ou min rios; bate-estacas e arranca-estacas; limpa-neves."
84301000;- Bate-estacas e arranca-estacas
84302000;- Limpa-neves
84303;- Cortadores de carv o ou de rocha e m quinas para perfura  o de t neis ou de galerias:
843031;-- Autopropulsados
84303110;Cortadores de carv o ou de rocha
84303190;Outros
843039;-- Outros
84303910;Cortadores de carv o ou de rocha
84303990;Outras
84304;- Outras m quinas de sondagem ou de perfura  o:
843041;-- Autopropulsadas
84304110;Perfuratriz de percuss o
84304120;Perfuratriz rotativa
84304130;M quinas de sondagem, rotativas
84304190;Outras
843049;-- Outras
84304910;Perfuratriz de percuss o
84304920;M quinas de sondagem, rotativas
84304990;Outras
84305000;- Outras m quinas e aparelhos, autopropulsados
84306;- Outras m quinas e aparelhos, exceto autopropulsados:
84306100;-- M quinas de comprimir ou de compactar
843069;-- Outros
8430691;Equipamentos frontais para escavo-carregadores ou carregadores
84306911;Com capacidade de carga superior a 4 m3
84306919;Outros
84306990;Outros
8431;Partes reconhec veis como exclusiva ou principalmente destinadas  s m quinas e aparelhos das posi  es 84.25 a 84.30.
843110;- De m quinas ou aparelhos da posi  o 84.25
84311010;Do item 8425.19.10 ou das subposi  es 8425.39, 8425.42 ou 8425.49
84311090;Outras
843120;- De m quinas ou aparelhos da posi  o 84.27
8431201;De empilhadeiras
84312011;Autopropulsadas
84312019;De outras empilhadeiras
84312090;Outras
84313;- De m quinas ou aparelhos da posi  o 84.28:
843131;-- De elevadores, monta-cargas ou de escadas rolantes
84313110;De elevadores
84313190;Outras
84313900;-- Outras
84314;- De m quinas ou aparelhos das posi  es 84.26, 84.29 ou 84.30:
84314100;-- Ca ambas (Baldes*), mesmo de mand bulas, p s, ganchos e tenazes
84314200;-- L minas para bulldozers ou angledozers
843143;-- Partes de m quinas de sondagem ou de perfura  o das subposi  es 8430.41 ou 8430.49
84314310;De m quinas de sondagem rotativas
84314390;Outras
843149;-- Outras
84314910;De m quinas ou aparelhos da posi  o 84.26
8431492;De m quinas ou aparelhos das posi  es 84.29 ou 84.30
84314921;Cabinas
84314922;Lagartas (esteiras)
84314923;Tanques de combust vel e demais reservat rios
84314929;Outras
8432;"M quinas e aparelhos de uso agr cola, hort cola ou florestal, para prepara  o ou trabalho do solo ou para cultura; rolos para gramados (relvados) ou para campos de esporte."
84321000;- Arados e charruas
84322;- Grades, escarificadores, cultivadores, extirpadores, enxadas e sachadores:
84322100;-- Grades de discos
84322900;-- Outros
84323;- Semeadores, plantadores e transplantadores:
843231;-- Semeadores, plantadores e transplantadores, de plantio direto
84323110;Semeadores-adubadores
84323190;Outros
843239;-- Outros
84323910;Semeadores-adubadores
84323990;Outros
84324;- Espalhadores de estrume e distribuidores de adubos (fertilizantes):
84324100;-- Espalhadores de estrume
84324200;-- Distribuidores de adubos (fertilizantes)
84328000;- Outras m quinas e aparelhos
84329000;- Partes
8433;"M quinas e aparelhos para colheita ou debulha de produtos agr colas, incluindo as enfardadeiras de palha ou forragem; cortadores de grama (relva) e ceifeiras; m quinas para limpar ou selecionar ovos, fruta ou outros produtos agr colas, exceto as da posi  o 84.37."
84331;- Cortadores de grama (relva):
84331100;-- Motorizados, cujo dispositivo de corte gira num plano horizontal
84331900;-- Outros
843320;- Ceifeiras, incluindo as barras de corte para montagem em tratores
84332010;Com dispositivo de acondicionamento em fileiras constitu do por rotor de dedos e pente
84332090;Outras
84333000;- Outras m quinas e aparelhos para colher e dispor o feno
84334000;- Enfardadeiras de palha ou de forragem, incluindo as enfardadeiras-apanhadeiras
84335;"- Outras m quinas e aparelhos para colheita; m quinas e aparelhos para debulha:"
84335100;-- Colheitadeiras combinadas com debulhadoras (ceifeiras-debulhadoras)
84335200;-- Outras m quinas e aparelhos para debulha
84335300;-- M quinas para colheita de ra zes ou tub rculos
843359;-- Outros
8433591;Colheitadeiras de algod o
84335911;Com capacidade para trabalhar at  dois sulcos de colheita e pot ncia no volante inferior ou igual a 59,7 kW (80 HP)
84335919;Outras
84335990;Outros
843360;- M quinas para limpar ou selecionar ovos, fruta ou outros produtos agr colas
84336010;Selecionadores de fruta
8433602;Para limpar ou selecionar ovos
84336021;Com capacidade superior a 250.000 ovos por hora
84336029;Outras
84336090;Outras
843390;- Partes
84339010;De cortadores de grama (relva)
84339090;Outras
8434;M quinas de ordenhar e m quinas e aparelhos para a ind stria de latic nios.
84341000;- M quinas de ordenhar
843420;- M quinas e aparelhos para a ind stria de latic nios
84342010;Para tratamento do leite
84342090;Outros
84349000;- Partes
8435;Prensas, esmagadores e m quinas e aparelhos semelhantes, para fabrica  o de vinho, sidra, sucos (sumos) de fruta ou bebidas semelhantes.
84351000;- M quinas e aparelhos
84359000;- Partes
8436;Outras m quinas e aparelhos para agricultura, horticultura, silvicultura, avicultura ou apicultura, incluindo os germinadores equipados com dispositivos mec nicos ou t rmicos e as chocadeiras e criadeiras para avicultura.
84361000;- M quinas e aparelhos para prepara  o de alimentos ou ra  es para animais
84362;- M quinas e aparelhos para avicultura, incluindo as chocadeiras e criadeiras:
84362100;-- Chocadeiras e criadeiras
84362900;-- Outros
84368000;- Outras m quinas e aparelhos
84369;- Partes:
84369100;-- De m quinas ou aparelhos para avicultura
84369900;-- Outras
8437;"M quinas para limpeza, sele  o ou peneira  o de gr os ou de produtos hort colas secos; m quinas e aparelhos para a ind stria de moagem ou tratamento de cereais ou de produtos hort colas secos, exceto do tipo utilizado em fazendas."
84371000;- M quinas para limpeza, sele  o ou peneira  o de gr os ou de produtos hort colas secos
843780;- Outras m quinas e aparelhos
84378010;Para tritura  o ou moagem de gr os
84378090;Outros
84379000;- Partes
8438;M quinas e aparelhos n o especificados nem compreendidos noutras posi  es do presente Cap tulo, para prepara  o ou fabrica  o industrial de alimentos ou de bebidas, exceto as m quinas e aparelhos para extra  o ou prepara  o de  leos ou gorduras vegetais ou de origem microbiana, fixos, ou de animais.
84381000;- M quinas e aparelhos para as ind strias de panifica  o, pastelaria, bolachas e biscoitos e de massas aliment cias
843820;- M quinas e aparelhos para as ind strias de confeitaria e de cacau ou de chocolate
8438201;Para as ind strias de confeitaria
84382011;Para fabricar bombons de chocolate por moldagem, de capacidade de produ  o igual ou superior a 150 kg/h
84382019;Outros
84382090;Outros
84383000;- M quinas e aparelhos para a ind stria de a  car
84384000;- M quinas e aparelhos para a ind stria cervejeira
84385000;- M quinas e aparelhos para prepara  o de carnes
84386000;- M quinas e aparelhos para prepara  o de fruta ou de produtos hort colas
843880;- Outras m quinas e aparelhos
84388010;M quinas para extra  o de  leo essencial de citros
84388020;Autom tica, para descabe ar, cortar a cauda e eviscerar peixes, com capacidade superior a 350 unidades por minuto
84388090;Outros
84389000;- Partes
8439;M quinas e aparelhos para fabrica  o de pasta de mat rias fibrosas celul sicas ou para fabrica  o ou acabamento de papel ou cart o.
843910;- M quinas e aparelhos para fabrica  o de pasta de mat rias fibrosas celul sicas
84391010;Para tratamento preliminar das mat rias-primas
84391020;Classificadoras e classificadoras-depuradoras de pasta
84391030;Refinadoras
84391090;Outros
84392000;- M quinas e aparelhos para fabrica  o de papel ou cart o
843930;- M quinas e aparelhos para acabamento de papel ou cart o
84393010;Bobinadoras-esticadoras
84393020;Para impregnar
84393030;Para ondular
84393090;Outros
84399;- Partes:
84399100;-- De m quinas ou aparelhos para fabrica  o de pasta de mat rias fibrosas celul sicas
843999;-- Outras
84399910;Rolos, corrugadores ou de press o, de m quinas para ondular, com largura  til igual ou superior a 2.500 mm
84399990;Outras
8440;M quinas e aparelhos para brochura ou encaderna  o, incluindo as m quinas de costurar cadernos.
844010;- M quinas e aparelhos
8440101;De costurar cadernos
84401011;Com alimenta  o autom tica
84401019;Outros
84401020;M quinas para fabricar capas de papel o, com dispositivo de colagem e capacidade de produ  o superior a 60 unidades por minuto
84401090;Outros
84409000;- Partes
8441;Outras m quinas e aparelhos para o trabalho de pasta de papel, papel ou cart o, incluindo as cortadeiras de qualquer tipo.
844110;- Cortadeiras
84411010;Cortadeiras bobinadoras com velocidade de bobinado superior a 2.000 m/min
84411090;Outras
84412000;- M quinas para fabrica  o de sacos de quaisquer dimens es ou de envelopes
844130;- M quinas para fabrica  o de caixas, tubos, tambores ou de recipientes semelhantes, por qualquer processo, exceto moldagem
84413010;De dobrar e colar, para fabrica  o de caixas
84413090;Outras
84414000;- M quinas de moldar artigos de pasta de papel, papel ou cart o
84418000;- Outras m quinas e aparelhos
84419000;- Partes
8442;"M quinas, aparelhos e equipamentos (exceto as m quinas das posi  es 84.56 a 84.65), para prepara  o ou fabrica  o de clich s, placas, cilindros ou outros elementos de impress o; clich s, placas, cilindros e outros elementos de impress o; pedras litogr ficas, placas e cilindros, preparados para impress o (por exemplo, aplainados, granulados ou polidos)."
844230;- M quinas, aparelhos e equipamentos
84423010;De compor por processo fotogr fico
84423020;De compor caracteres tipogr ficos por outros processos, mesmo com dispositivo de fundir
84423090;Outros
844240;- Partes dessas m quinas, aparelhos e equipamentos
84424010;De m quinas do item 8442.30.10
84424020;De m quinas do item 8442.30.20
84424090;Outras
84425000;"- Clich s, placas, cilindros e outros elementos de impress o; pedras litogr ficas, placas e cilindros, preparados para impress o (por exemplo, aplainados, granulados ou polidos)"
8443;"M quinas e aparelhos de impress o por meio de placas, cilindros e outros elementos de impress o da posi  o 84.42; outras impressoras, aparelhos de copiar e aparelhos de telecopiar (fax), mesmo combinados entre si; partes e acess rios."
84431;- M quinas e aparelhos de impress o por meio de placas, cilindros e outros elementos de impress o da posi  o 84.42:
844311;-- M quinas e aparelhos de impress o, por ofsete, alimentados por bobinas
84431110;Para impress o multicolor de jornais, de largura igual ou superior a 900 mm, com unidades de impress o em configura  o torre e dispositivos autom ticos de emendar bobinas
84431190;Outros
84431200;-- M quinas e aparelhos de impress o, por ofsete, do tipo utilizado em escrit rios, alimentados por folhas em que um lado n o seja superior a 22 cm e que o outro n o seja superior a 36 cm, quando n o dobradas
844313;-- Outras m quinas e aparelhos de impress o, por ofsete
84431310;Para impress o multicolor de recipientes de mat rias pl sticas, cil ndricos, c nicos ou de faces planas
8443132;Alimentados por folhas de formato inferior ou igual a 37,5 cm x 51 cm
84431321;Com velocidade de impress o igual ou superior a 12.000 folhas por hora
84431329;Outros
84431390;Outros
84431400;-- M quinas e aparelhos de impress o, tipogr ficos, alimentados por bobinas, excluindo as m quinas e aparelhos flexogr ficos
84431500;-- M quinas e aparelhos de impress o, tipogr ficos, n o alimentados por bobinas, excluindo as m quinas e aparelhos flexogr ficos
84431600;-- M quinas e aparelhos de impress o, flexogr ficos
844317;-- M quinas e aparelhos de impress o, heliogr ficos
84431710;Rotativas para heliogravura
84431790;Outros
844319;-- Outros
84431910;Para serigrafia
84431990;Outros
84433;- Outras impressoras, aparelhos de copiar e aparelhos de telecopiar (fax), mesmo combinados entre si:
844331;-- M quinas que executem pelo menos duas das seguintes fun  es: impress o, c pia ou transmiss o de telec pia (fax), capazes de ser conectadas a uma m quina autom tica para processamento de dados ou a uma rede
8443311;Alimentadas por folhas, com velocidade de impress o, medida no formato A4 (210 mm x 297 mm), inferior ou igual a 45 p ginas por minuto (ppm)
84433111;De jato de tinta l quida, com largura de impress o inferior ou igual a 420 mm
84433112;De transfer ncia t rmica de cera s lida (por exemplo, solid ink e dye sublimation)
84433113;A laser, LED (Diodos Emissores de Luz) ou LCS (Sistema de Cristal L quido), monocrom ticas, com largura de impress o inferior ou igual a 280 mm
84433114;A laser, LED (Diodos Emissores de Luz) ou LCS (Sistema de Cristal L quido), monocrom ticas, com largura de impress o superior a 280 mm, mas n o superior a 420 mm
