NCM;DESCRICAO
29071930;P-TER-BUTILFENOL E SEUS SAIS
29071940;XILEN IS E SEUS SAIS
29071990;OUTROS
29072;"- POLIFEN IS; FEN IS- LCOOIS:"
29072100;-- RESORCINOL E SEUS SAIS
29072200;-- HIDROQUINONA E SEUS SAIS
29072300;-- 4,4'-ISOPROPILIDENODIFENOL (BISFENOL A, DIFENILOLPROPANO) E SEUS SAIS
29072900;-- OUTROS
2908;DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS DOS FEN IS OU DOS FEN IS- LCOOIS.
29081;- DERIVADOS APENAS HALOGENADOS E SEUS SAIS:
29081100;-- PENTACLOROFENOL (ISO)
290819;-- OUTROS
2908191;DERIVADOS HALOGENADOS UNICAMENTE COM CLORO
29081911;4-CLORO-M-CRESOL E SEUS SAIS
29081912;DICLOROFEN IS E SEUS SAIS
29081913;P-CLOROFENOL
29081914;TRICLOROFEN IS E SEUS SAIS
29081915;TETRACLOROFEN IS E SEUS SAIS
29081916;PENTACLOROFENATO DE S DIO
29081919;OUTROS
2908192;DERIVADOS HALOGENADOS UNICAMENTE COM BROMO
29081921;2,4,6-TRIBROMOFENOL
29081929;OUTROS
29081990;OUTROS
29089;- OUTROS:
29089100;-- DINOSEB (ISO) E SEUS SAIS
29089200;-- 4,6-DINITRO-O-CRESOL (DNOC (ISO)) E SEUS SAIS
290899;-- OUTROS
2908991;DERIVADOS APENAS NITRADOS E SEUS SAIS
29089912;P-NITROFENOL E SEUS SAIS
29089913;CIDO P CRICO
29089919;OUTROS
2908992;DERIVADOS NITROALOGENADOS
29089921;DISOFENOL
29089929;OUTROS
29089930;DERIVADOS SULFONADOS DO FENOL, SEUS SAIS E SEUS  STERES
29089990;OUTROS
2909;TERES,  TERES- LCOOIS,  TERES-FEN IS,  TERES- LCOOIS-FEN IS, PER XIDOS DE  LCOOIS, PER XIDOS DE  TERES, PER XIDOS DE ACETAIS E DE HEMIACETAIS, PER XIDOS DE CETONAS (DE CONSTITUI  O QU MICA DEFINIDA OU N O), E SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS.
29091;-  TERES AC CLICOS E SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS:
29091100;--  TER DIET LICO ( XIDO DE DIETILA)
290919;-- OUTROS
29091910;TER METIL-TER-BUT LICO (MTBE)
29091920;SEVOFLURANO
29091990;OUTROS
29092000;-  TERES CICL NICOS, CICL NICOS, CICLOTERP NICOS E SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS
290930;-  TERES AROM TICOS E SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS
2909301;TERES AROM TICOS
29093011;ANETOL
29093012;TER DIFEN LICO ( TER FEN LICO)
29093013;TER DIBENZ LICO ( TER BENZ LICO)
29093014;TER FENILETIL-ISOAM LICO
29093019;OUTROS
2909302;DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS
29093021;OXIFLUORFENO
29093022;PENTACLOROANISOL
29093023;TERES TETRA- OU PENTABROMODIFEN LICOS
29093024;TERES HEXA-, HEPTA- OU OCTABROMODIFEN LICOS
29093025;TER DECABROMODIFEN LICO
29093029;OUTROS
29094;-  TERES- LCOOIS E SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS:
29094100;-- 2,2'-OXIDIETANOL (DIETILENOGLICOL)
290943;--  TERES MONOBUT LICOS DO ETILENOGLICOL OU DO DIETILENOGLICOL
29094310;DO ETILENOGLICOL
29094320;DO DIETILENOGLICOL
290944;-- OUTROS  TERES MONOALQU LICOS DO ETILENOGLICOL OU DO DIETILENOGLICOL
2909441;DO ETILENOGLICOL
29094411;TER ET LICO
29094412;TER ISOBUT LICO
29094413;TER HEX LICO
29094419;OUTROS
2909442;DO DIETILENOGLICOL
29094421;TER ET LICO
29094429;OUTROS
290949;-- OUTROS
29094910;GUAIFENESINA
2909492;ETILENOGLIC IS E SEUS  TERES
29094921;TRIETILENOGLICOL
29094922;TETRAETILENOGLICOL
29094923;PENTAETILENOGLICOL E SEUS  TERES
29094924;TER FEN LICO DO ETILENOGLICOL
29094929;OUTROS
2909493;PROPILENOGLIC IS E SEUS  TERES
29094931;DIPROPILENOGLICOL
29094932;TERES DO MONO-, DI- E TRIPROPILENOGLICOL
29094939;OUTROS
2909494;BUTILENOGLIC IS E SEUS  TERES
29094941;TER ET LICO DO BUTILENOGLICOL
29094949;OUTROS
29094950;LCOOIS FENOXIBENZ LICOS
29094990;OUTROS
290950;-  TERES-FEN IS,  TERES- LCOOIS-FEN IS, E SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS
2909501;TERES-FEN IS
29095011;TRICLOSAN
29095012;EUGENOL
29095013;ISOEUGENOL
29095019;OUTROS
29095090;OUTROS
290960;- PER XIDOS DE  LCOOIS, PER XIDOS DE  TERES, PER XIDOS DE ACETAIS E DE HEMIACETAIS, PER XIDOS DE CETONAS, E SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS
2909601;HIDROPER XIDOS
29096011;DE DI-ISOPROPILBENZENO
29096012;DE TER-BUTILA
29096013;DE P-MENTANO
29096019;OUTROS
29096090;OUTROS
2910;EP XIDOS, EPOXI LCOOIS, EPOXIFEN IS E EPOXI TERES, COM TR S  TOMOS NO CICLO, E SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS.
29101000;- OXIRANO ( XIDO DE ETILENO)
29102000;- METILOXIRANO ( XIDO DE PROPILENO)
29103000;- 1-CLORO-2,3-EPOXIPROPANO (EPICLORIDRINA)
29104000;- DIELDRIN (ISO, DCI)
29105000;- ENDRIN (ISO)
291090;- OUTROS
29109010;XIDO DE ESTIRENO
29109090;OUTROS
291100;ACETAIS E HEMIACETAIS, MESMO QUE CONTENHAM OUTRAS FUN  ES OXIGENADAS, E SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS.
29110010;DIMETILACETAL DO 2-NITROBENZALDE DO
29110090;OUTROS
2912;"ALDE DOS, MESMO QUE CONTENHAM OUTRAS FUN  ES OXIGENADAS; POL MEROS C CLICOS DOS ALDE DOS; PARAFORMALDE DO."
29121;- ALDE DOS AC CLICOS QUE N O CONTENHAM OUTRAS FUN  ES OXIGENADAS:
29121100;-- METANAL (FORMALDE DO)
29121200;-- ETANAL (ACETALDE DO)
291219;-- OUTROS
2912191;DIALDE DOS
29121911;GLIOXAL
29121912;GLUTARALDE DO
29121919;OUTROS
2912192;MONOALDE DOS N O SATURADOS
29121921;CITRAL
29121922;CITRONELAL (3,7-DIMETIL-6-OCTENAL)
29121923;BERGAMAL (3,7-DIMETIL-2-METILENO-6-OCTENAL)
29121929;OUTROS
2912199;OUTROS
29121991;HEPTANAL
29121999;OUTROS
29122;- ALDE DOS C CLICOS QUE N O CONTENHAM OUTRAS FUN  ES OXIGENADAS:
29122100;-- BENZALDE DO (ALDE DO BENZOICO)
291229;-- OUTROS
29122910;ALDE DO ALFA-AMILCIN MICO
29122920;ALDE DO ALFA-HEXILCIN MICO
29122990;OUTROS
29124;- ALDE DOS- LCOOIS, ALDE DOS- TERES, ALDE DOS-FEN IS E ALDE DOS QUE CONTENHAM OUTRAS FUN  ES OXIGENADAS:
29124100;-- VANILINA (ALDE DO METILPROTOCAT QUICO)
29124200;-- ETILVANILINA (ALDE DO ETILPROTOCAT QUICO)
291249;-- OUTROS
29124910;3-FENOXIBENZALDE DO
29124920;3-HIDROXIBENZALDE DO
29124930;3,4,5-TRIMETOXIBENZALDE DO
2912494;ALDE DOS- LCOOIS
29124941;4-(4-HIDROXI-4-METILPENTIL)-3-CICLOEXENO-1-CARBOXIALDE DO
29124949;OUTROS
29124990;OUTROS
29125000;- POL MEROS C CLICOS DOS ALDE DOS
29126000;- PARAFORMALDE DO
291300;DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS DOS PRODUTOS DA POSI  O 29.12.
29130010;TRICLOROACETALDE DO
29130090;OUTROS
2914;CETONAS E QUINONAS, MESMO QUE CONTENHAM OUTRAS FUN  ES OXIGENADAS, E SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS.
29141;- CETONAS AC CLICAS QUE N O CONTENHAM OUTRAS FUN  ES OXIGENADAS:
29141100;-- ACETONA
29141200;-- BUTANONA (METILETILCETONA)
29141300;-- 4-METILPENTAN-2-ONA (METILISOBUTILCETONA)
291419;-- OUTRAS
29141910;FORONA
2914192;DICETONAS
29141921;ACETILACETONA
29141922;ACETONILACETONA
29141923;DIACETILA
29141929;OUTRAS
29141930;METILEXILCETONA
29141940;PSEUDOIONONAS
29141950;METILISOPROPILCETONA
29141990;OUTRAS
29142;- CETONAS CICL NICAS, CICL NICAS OU CICLOTERP NICAS QUE N O CONTENHAM OUTRAS FUN  ES OXIGENADAS:
291422;-- CICLOEXANONA E METILCICLOEXANONAS
29142210;CICLOEXANONA
29142220;METILCICLOEXANONAS
291423;-- IONONAS E METILIONONAS
29142310;IONONAS
29142320;METILIONONAS
291429;-- OUTRAS
29142910;CARVONA
29142920;L-MENTONA
29142990;OUTRAS
29143;- CETONAS AROM TICAS QUE N O CONTENHAM OUTRAS FUN  ES OXIGENADAS:
29143100;-- FENILACETONA (FENILPROPAN-2-ONA)
291439;-- OUTRAS
29143910;ACETOFENONA
29143990;OUTRAS
291440;- CETONAS- LCOOIS E CETONAS-ALDE DOS
29144010;4-HIDROXI-4-METILPENTAN-2-ONA (DIACETONA  LCOOL)
2914409;OUTRAS
29144091;BENZO NA
29144099;OUTRAS
291450;- CETONAS-FEN IS E CETONAS QUE CONTENHAM OUTRAS FUN  ES OXIGENADAS
29145010;NABUMETONA
29145020;1,8-DI-HIDROXI-3-METIL-9-ANTRONA E SUA FORMA EN LICA (CRISAROBINA OU CHRYSAROBIN)
29145090;OUTRAS
29146;- QUINONAS:
29146100;-- ANTRAQUINONA
29146200;-- COENZIMA Q10 (UBIDECARENONA (DCI))
291469;-- OUTRAS
29146910;LAPACHOL
29146920;MENADIONA
29146990;OUTRAS
29147;- DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS:
29147100;-- CLORDECONA (ISO)
291479;-- OUTROS
2914791;DERIVADOS HALOGENADOS
29147911;1-CLORO-5-HEXANONA
29147919;OUTROS
2914792;DERIVADOS SULFONADOS
29147921;BISSULFITO S DICO DE MENADIONA
29147922;CIDO 2-HIDROXI-4-METOXIBENZOFENONA-5-SULF NICO (SULISOBENZONA)
29147929;OUTROS
29147990;OUTROS
2915;"CIDOS MONOCARBOX LICOS AC CLICOS SATURADOS E SEUS ANIDRIDOS, HALOGENETOS, PER XIDOS E PEROXI CIDOS; SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS."
29151;-  CIDO F RMICO, SEUS SAIS E SEUS  STERES:
29151100;--  CIDO F RMICO
291512;-- SAIS DO  CIDO F RMICO
29151210;DE S DIO
29151290;OUTROS
291513;--  STERES DO  CIDO F RMICO
29151310;DE GERANILA
29151390;OUTROS
29152;"-  CIDO AC TICO E SEUS SAIS; ANIDRIDO AC TICO:"
29152100;--  CIDO AC TICO
29152400;-- ANIDRIDO AC TICO
291529;-- OUTROS
29152910;ACETATO DE S DIO
29152920;ACETATOS DE COBALTO
29152990;OUTROS
29153;-  STERES DO  CIDO AC TICO:
29153100;-- ACETATO DE ETILA
29153200;-- ACETATO DE VINILA
29153300;-- ACETATO DE N-BUTILA
29153600;-- ACETATO DE DINOSEB (ISO)
291539;-- OUTROS
29153910;ACETATO DE LINALILA
2915392;ACETATOS DE GLICERILA
29153921;TRIACETINA
29153929;OUTROS
2915393;ACETATOS DE MONO LCOOIS AC CLICOS SATURADOS DE AT  8  TOMOS DE CARBONO, INCLUSIVE
29153931;DE N-PROPILA
29153932;ACETATO DE 2-ETOXIETILA
29153939;OUTROS
2915394;ACETATOS DE DECILA OU DE HEXENILA
29153941;DE DECILA
29153942;DE HEXENILA
2915395;ACETATOS DE BENZESTROL, DE DIENOESTROL, DE HEXESTROL, DE MESTILBOL OU DE ESTILBESTROL
29153951;DE BENZESTROL
29153952;DE DIENOESTROL
29153953;DE HEXESTROL
29153954;DE MESTILBOL
29153955;DE ESTILBESTROL
2915396;ACETATOS DE TRICLORO-ALFA-FENILETILA, DE TRICLOROMETILFENILCARBINILA OU DIACETATO DE ETILENOGLICOL (DIACETATO DE ETILENO)
29153961;DE TRICLORO-ALFA-FENILETILA
29153962;DE TRICLOROMETILFENILCARBINILA
29153963;DIACETATO DE ETILENOGLICOL (DIACETATO DE ETILENO)
2915399;OUTROS
29153991;DE 2-TER-BUTILCICLOEXILA
29153992;DE BORNILA
29153993;DE DIMETILBENZILCARBINILA
29153994;BIS(P-ACETOXIFENIL)CICLOEXILIDENOMETANO (CICLOFENIL)
29153999;OUTROS
291540;-  CIDOS MONO-, DI- OU TRICLOROAC TICOS, SEUS SAIS E SEUS  STERES
29154010;CIDO MONOCLOROAC TICO
29154020;MONOCLOROACETATO DE S DIO
29154090;OUTROS
291550;-  CIDO PROPI NICO, SEUS SAIS E SEUS  STERES
29155010;CIDO PROPI NICO
29155020;SAIS
29155030;STERES
291560;-  CIDOS BUTANOICOS,  CIDOS PENTANOICOS, SEUS SAIS E SEUS  STERES
2915601;CIDOS BUTANOICOS, SEUS SAIS E SEUS  STERES
29156011;CIDOS BUTANOICOS E SEUS SAIS
29156012;BUTANOATO DE ETILA
29156019;OUTROS
2915602;CIDOS PENTANOICOS, SEUS SAIS E SEUS  STERES
29156021;CIDO PIV LICO
29156029;OUTROS
291570;-  CIDO PALM TICO,  CIDO ESTE RICO, SEUS SAIS E SEUS  STERES
2915701;CIDO PALM TICO, SEUS SAIS E SEUS  STERES
29157011;CIDO PALM TICO
29157019;OUTROS
29157020;CIDO ESTE RICO
2915703;SAIS DO  CIDO ESTE RICO
29157031;DE ZINCO
29157039;OUTROS
29157040;STERES DO  CIDO ESTE RICO
291590;- OUTROS
29159010;CLORETO DE CLOROACETILA
2915902;CIDO 2-ETILEXANOICO, SEUS SAIS E SEUS  STERES
29159021;CIDO 2-ETILEXANOICO ( CIDO 2-ETILEXOICO)
29159022;2-ETILEXANOATO DE ESTANHO II
29159023;DI(2-ETILEXANOATO) DE TRIETILENOGLICOL
29159024;CLORETO DE 2-ETILEXANO LA
29159029;OUTROS
2915903;"CIDO MIR STICO;  CIDO CAPR LICO; SEUS SAIS E SEUS  STERES"
29159031;CIDO MIR STICO
29159032;CIDO CAPR LICO
29159033;MIRISTATO DE ISOPROPILA
29159039;OUTROS
2915904;CIDO L URICO, SEUS SAIS E SEUS  STERES
29159041;CIDO L URICO
29159043;LAURATO DE PENTACLOROBIFENILA
29159049;OUTROS
29159050;PER XIDOS DE  CIDOS
29159060;PEROXI CIDOS
29159070;CIDOS PERFLUOROCTANOICOS E SEUS SAIS
29159090;OUTROS
2916;"CIDOS MONOCARBOX LICOS AC CLICOS N O SATURADOS E  CIDOS MONOCARBOX LICOS C CLICOS, SEUS ANIDRIDOS, HALOGENETOS, PER XIDOS E PEROXI CIDOS; SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS."
29161;-  CIDOS MONOCARBOX LICOS AC CLICOS N O SATURADOS, SEUS ANIDRIDOS, HALOGENETOS, PER XIDOS E PEROXI CIDOS E SEUS DERIVADOS:
291611;--  CIDO ACR LICO E SEUS SAIS
29161110;CIDO ACR LICO
29161120;SAIS
291612;--  STERES DO  CIDO ACR LICO
29161210;DE METILA
29161220;DE ETILA
29161230;DE BUTILA
29161240;DE 2-ETILEXILA
29161290;OUTROS
291613;--  CIDO METACR LICO E SEUS SAIS
29161310;CIDO METACR LICO
29161320;SAIS
291614;--  STERES DO  CIDO METACR LICO
29161410;DE METILA
29161420;DE ETILA
29161430;DE N-BUTILA
29161490;OUTROS
291615;--  CIDOS OLEICO, LINOLEICO OU LINOL NICO, SEUS SAIS E SEUS  STERES
2916151;CIDO OLEICO, SEUS SAIS E SEUS  STERES
29161511;OLEATO DE MANITOL
29161519;OUTROS
29161520;"CIDO LINOLEICO;  CIDO LINOL NICO; SEUS SAIS E SEUS  STERES"
29161600;-- BINAPACRIL (ISO)
291619;-- OUTROS
2916191;CIDO S RBICO, SEUS SAIS E SEUS  STERES
29161911;SORBATO DE POT SSIO
29161919;OUTROS
2916192;CIDO UNDECIL NICO, SEUS SAIS E SEUS  STERES
29161921;CIDO UNDECIL NICO
29161922;UNDECILENATO DE METILA
29161923;UNDECILENATO DE ZINCO
29161929;OUTROS
29161990;OUTROS
291620;-  CIDOS MONOCARBOX LICOS CICL NICOS, CICL NICOS OU CICLOTERP NICOS, SEUS ANIDRIDOS, HALOGENETOS, PER XIDOS, PEROXI CIDOS E SEUS DERIVADOS
2916201;DERIVADOS DO  CIDO CICLOPROPANOCARBOX LICO
29162011;CIDO 3-(2,2-DIBROMOVINIL)-2,2-DIMETILCICLOPROPANOCARBOX LICO
29162012;CLORETO DO  CIDO 3-(2,2-DICLOROVINIL)-2,2-DIMETILCICLOPROPANOCARBOX LICO (DVO)
29162013;ALETRINAS
29162014;PERMETRINA
29162015;BIFENTRINA
29162019;OUTROS
29162090;OUTROS
29163;-  CIDOS MONOCARBOX LICOS AROM TICOS, SEUS ANIDRIDOS, HALOGENETOS, PER XIDOS, PEROXI CIDOS E SEUS DERIVADOS:
291631;--  CIDO BENZOICO, SEUS SAIS E SEUS  STERES
29163110;CIDO BENZOICO
2916312;SAIS
29163121;DE S DIO
29163122;DE AM NIO
29163129;OUTROS
2916313;STERES
29163131;DE METILA
29163132;DE BENZILA
29163139;OUTROS
291632;-- PER XIDO DE BENZO LA E CLORETO DE BENZO LA
29163210;PER XIDO DE BENZO LA
29163220;CLORETO DE BENZO LA
29163400;--  CIDO FENILAC TICO E SEUS SAIS
291639;-- OUTROS
29163910;CLORETO DE 4-CLORO-ALFA-(1-METILETIL)BENZENOACETILA
29163920;IBUPROFENO
29163930;CIDO 4-CLORO-3-NITROBENZOICO
29163940;PERBENZOATO DE TER-BUTILA
29163990;OUTROS
2917;"CIDOS POLICARBOX LICOS, SEUS ANIDRIDOS, HALOGENETOS, PER XIDOS E PEROXI CIDOS; SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS."
29171;-  CIDOS POLICARBOX LICOS AC CLICOS, SEUS ANIDRIDOS, HALOGENETOS, PER XIDOS, PEROXI CIDOS E SEUS DERIVADOS:
291711;--  CIDO OX LICO, SEUS SAIS E SEUS  STERES
29171110;CIDO OX LICO E SEUS SAIS
29171120;STERES
291712;--  CIDO AD PICO, SEUS SAIS E SEUS  STERES
29171210;CIDO AD PICO
29171220;SAIS E  STERES
291713;--  CIDO AZELAICO,  CIDO SEB CICO, SEUS SAIS E SEUS  STERES
29171310;CIDO AZELAICO, SEUS SAIS E SEUS  STERES
2917132;CIDO SEB CICO, SEUS SAIS E SEUS  STERES
29171321;CIDO SEB CICO
29171322;SEBACATO DE DIBUTILA
29171323;SEBACATO DE DIOCTILA
29171329;OUTROS
29171400;-- ANIDRIDO MALEICO
291719;-- OUTROS
29171910;DIOCTILSULFOSSUCCINATO DE S DIO
2917192;CIDO MALEICO, SEUS SAIS E SEUS  STERES
29171921;CIDO MALEICO
29171922;SAIS E  STERES
29171930;CIDO FUM RICO, SEUS SAIS E SEUS  STERES
29171990;OUTROS
29172000;-  CIDOS POLICARBOX LICOS CICL NICOS, CICL NICOS OU CICLOTERP NICOS, SEUS ANIDRIDOS, HALOGENETOS, PER XIDOS, PEROXI CIDOS E SEUS DERIVADOS
29173;-  CIDOS POLICARBOX LICOS AROM TICOS, SEUS ANIDRIDOS, HALOGENETOS, PER XIDOS, PEROXI CIDOS E SEUS DERIVADOS:
29173200;-- ORTOFTALATOS DE DIOCTILA
29173300;-- ORTOFTALATOS DE DINONILA OU DE DIDECILA
29173400;-- OUTROS  STERES DO  CIDO ORTOFT LICO
29173500;-- ANIDRIDO FT LICO
29173600;--  CIDO TEREFT LICO E SEUS SAIS
29173700;-- TEREFTALATO DE DIMETILA
291739;-- OUTROS
2917391;CIDO M-FT LICO, SEUS SAIS E SEUS  STERES
29173911;STERES
29173919;OUTROS
29173920;CIDO ORTOFT LICO E SEUS SAIS
2917393;OUTROS  STERES DO  CIDO TEREFT LICO
29173931;DE DIOCTILA
29173939;OUTROS
29173940;SAIS E  STERES DO  CIDO TRIMEL TICO (SAIS E  STERES DO  CIDO 1,2,4-BENZENOTRICARBOX LICO)
29173950;ANIDRIDO TRIMEL TICO ( CIDO 1,3-DIOXO-5-ISOBENZOFURANOCARBOX LICO)
29173990;OUTROS
2918;"CIDOS CARBOX LICOS QUE CONTENHAM FUN  ES OXIGENADAS SUPLEMENTARES E SEUS ANIDRIDOS, HALOGENETOS, PER XIDOS E PEROXI CIDOS; SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS."
29181;-  CIDOS CARBOX LICOS DE FUN  O  LCOOL, MAS SEM OUTRA FUN  O OXIGENADA, SEUS ANIDRIDOS, HALOGENETOS, PER XIDOS, PEROXI CIDOS E SEUS DERIVADOS:
29181100;--  CIDO L CTICO, SEUS SAIS E SEUS  STERES
29181200;--  CIDO TART RICO
291813;-- SAIS E  STERES DO  CIDO TART RICO
29181310;SAIS
29181320;STERES
29181400;--  CIDO C TRICO
29181500;-- SAIS E  STERES DO  CIDO C TRICO
291816;--  CIDO GLUC NICO, SEUS SAIS E SEUS  STERES
29181610;GLUCONATO DE C LCIO
29181690;OUTROS
29181700;--  CIDO 2,2-DIFENIL-2-HIDROXIAC TICO ( CIDO BENZ LICO)
29181800;-- CLOROBENZILATO (ISO)
291819;-- OUTROS
29181910;BROMOPROPILATO
2918192;"CIDOS BILIARES, SEUS SAIS E SEUS  STERES; DERIVADOS DESTES PRODUTOS"
29181921;URSODIOL ( CIDO URSODEOXIC LICO)
29181922;CIDO QUENODEOXIC LICO
29181929;OUTROS
29181930;CIDO 12-HIDROXIESTE RICO
2918194;SAIS E  STERES DO  CIDO 2,2-DIFENIL-2-HIDROXIAC TICO ( CIDO BENZ LICO)
29181942;SAIS
29181943;STERES
29181990;OUTROS
29182;-  CIDOS CARBOX LICOS DE FUN  O FENOL, MAS SEM OUTRA FUN  O OXIGENADA, SEUS ANIDRIDOS, HALOGENETOS, PER XIDOS, PEROXI CIDOS E SEUS DERIVADOS:
291821;--  CIDO SALIC LICO E SEUS SAIS
29182110;CIDO SALIC LICO
29182120;SAIS
291822;--  CIDO O-ACETILSALIC LICO, SEUS SAIS E SEUS  STERES
2918221;CIDO O-ACETILSALIC LICO E SEUS SAIS
29182211;CIDO O-ACETILSALIC LICO
29182212;O-ACETILSALICILATO DE ALUM NIO
29182219;OUTROS
29182220;STERES
29182300;-- OUTROS  STERES DO  CIDO SALIC LICO E SEUS SAIS
291829;-- OUTROS
29182910;CIDOS HIDROXINAFTOICOS
2918292;CIDO P-HIDROXIBENZOICO, SEUS SAIS E SEUS  STERES
29182921;CIDO P-HIDROXIBENZOICO
29182922;METILPARABENO
29182923;PROPILPARABENO
29182929;OUTROS
29182930;CIDO G LICO, SEUS SAIS E SEUS  STERES
29182940;TETRAKIS(3-(3,5-DI-TER-BUTIL-4-HIDROXIFENIL)PROPIONATO) DE PENTAERITRITILA
29182950;3-(3,5-DI-TER-BUTIL-4-HIDROXIFENIL)PROPIONATO DE OCTADECILA
29182990;OUTROS
291830;-  CIDOS CARBOX LICOS DE FUN  O ALDE DO OU CETONA, MAS SEM OUTRA FUN  O OXIGENADA, SEUS ANIDRIDOS, HALOGENETOS, PER XIDOS, PEROXI CIDOS E SEUS DERIVADOS
29183010;CETOPROFENO
29183020;BUTIRILACETATO DE METILA
2918303;CIDO DEIDROC LICO E SEUS SAIS
29183031;CIDO DEIDROC LICO
29183032;DEIDROCOLATO DE S DIO
29183033;DEIDROCOLATO DE MAGN SIO
29183039;OUTROS
29183040;ACETILACETATO DE 2-NITROMETILBENZILIDENO
29183090;OUTROS
29189;- OUTROS:
29189100;-- 2,4,5-T (ISO) ( CIDO 2,4,5-TRICLOROFENOXIAC TICO), SEUS SAIS E SEUS  STERES
291899;-- OUTROS
2918991;"CIDO FENOXIAC TICO, SEUS SAIS E SEUS  STERES; DERIVADOS DESTES PRODUTOS"
29189911;CIDO FENOXIAC TICO, SEUS SAIS E SEUS  STERES
29189912;CIDO 2,4-DICLOROFENOXIAC TICO (2,4-D), SEUS SAIS E SEUS  STERES
29189919;OUTROS
2918992;"CIDOS FENOXIBUTANOICOS, SEUS SAIS E SEUS  STERES; DERIVADOS DESTES PRODUTOS"
29189921;CIDOS DICLOROFENOXIBUTANOICOS, SEUS SAIS E SEUS  STERES
29189929;OUTROS
29189930;ACIFLUORFEN S DICO
29189940;NAPROXENO
29189950;CIDO 3-(2-CLORO-ALFA, ALFA, ALFA-TRIFLUOR-P-TOLILOXI)BENZOICO
29189960;DICLOFOP-METILA
2918999;OUTROS
29189991;FENOFIBRATO
29189992;CIDOS METILCLOROFENOXIAC TICOS, SEUS SAIS E SEUS  STERES
29189993;5-(2-CLORO-4-TRIFLUOROMETILFENOXI)-2-NITROBENZOATO DE 1'-(CARBOETOXI)ETILA (LACTOFEN)
29189994;CIDO 4-(4-HIDROXIFENOXI)-3,5-DI-IODOFENILAC TICO
29189999;OUTROS
2919;"STERES FOSF RICOS E SEUS SAIS, INCLUINDO OS LACTOFOSFATOS; SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS."
29191000;- FOSFATO DE TRIS(2,3-DIBROMOPROPILA)
291990;- OUTROS
29199010;DE TRIBUTILA
29199020;DE TRICRESILA
29199030;DE TRIFENILA
29199040;DICLORV S (DDVP)
29199050;LACTOFOSFATO DE C LCIO
29199060;CLORFENVINF S
29199090;OUTROS
2920;"STERES DOS OUTROS  CIDOS INORG NICOS DE N O METAIS (EXCETO OS  STERES DE HALOGENETOS DE HIDROG NIO) E SEUS SAIS; SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS."
29201;"-  STERES TIOFOSF RICOS (FOSFOROTIOATOS) E SEUS SAIS; SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS:"
292011;-- PARATION (ISO) E PARATION-METILA (ISO) (METIL PARATION)
29201110;PARATION (ETIL PARATION)
29201120;PARATION-METILA (METIL PARATION)
292019;-- OUTROS
29201910;FENITROTION
29201920;CLORETO DE FOSFOROTIOATO DE DIMETILA
29201990;OUTROS
29202;"-  STERES DE FOSFITOS E SEUS SAIS; SEUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS OU NITROSADOS:"
29202100;-- FOSFITO DE DIMETILA
29202200;-- FOSFITO DE DIETILA
29202300;-- FOSFITO DE TRIMETILA
29202400;-- FOSFITO DE TRIETILA
292029;-- OUTROS
29202910;FOSFITO DE ALQUILA DE C3 A C13 OU DE ALQUIL-ARILA
29202920;FOSFITO DE DIFENILA
29202930;OUTROS FOSFITOS, DE ARILA
29202940;FOSETIL AL
29202950;FOSFITO DE TRIS(2,4-DI-TER-BUTILFENILA)
29202990;OUTROS
29203000;- ENDOSSULFAN (ISO)
292090;- OUTROS
2920902;SULFITOS
29209022;PROPARGITE
29209029;OUTROS
2920903;NITRATOS
29209031;DE PROPATILA
29209032;NITROGLICERINA
29209033;TETRANITRATO DE PENTAERITRITOL (PETN, NITROPENTA, PENTRITA)
29209039;OUTROS
2920904;SULFATOS
29209041;DE ALQUILA DE C6 A C22
